gene	count_2	count_3	count_4	count_5	count_6	count_7	count_8	count_9	count_10	count_11	count_12	count_13	count_14	count_15	count_16	count_18	count_19	count_20	count_21	count_22	count_23	count_24	count_25	count_26	count_27	count_28	count_29	count_30	count_31	count_32	count_34	count_35	count_36	count_37	count_38	count_39	count_40	count_41	count_42	count_43	count_44	count_45	count_46	count_47	count_48	count_50	count_51	count_52	count_53	count_54	count_55	count_56	count_57	count_58	count_59	count_60	count_61	count_62	count_63	count_64
Rv0609A	54.23227487	43.11013108	25.32366036	41.40769394	24.85519314	32.15268727	40.76091907	29.13194042	37.33796088	116.1983858	53.86702674	27.3792809	0	32.17072829	9.194173831	49.94290532	38.58514549	40.08760097	22.44550965	23.92467443	33.54004746	44.31322135	51.10807315	16.50216867	28.95237025	48.19467606	20.77813139	5.487600221	20.80843506	0	35.35021857	53.57895397	64.28938661	48.20849867	51.40373328	48.73468006	39.75224876	47.32375207	45.7343324	33.33899215	43.86340832	36.78625121	48.60235609	57.67634547	80.63458015	37.42989478	62.87962357	63.86050234	53.41215985	58.12807325	49.7657541	50.57979698	47.09771182	46.67528838	38.1435289	42.32439328	50.01042704	65.50423757	76.01881598	75.65437953
Rv0610c	108.4645497	74.25906972	63.64235696	56.06528471	51.57452576	36.65406349	65.99386897	71.85878636	72.89792361	104.5785472	46.17173721	0	24.93620195	16.08536415	101.1359121	79.63868686	60.48482266	55.12045133	59.85469241	46.1993713	53.66407594	36.10706925	47.4574965	33.00433734	79.61901818	38.55574085	10.3890657	104.2644042	72.8295227	49.10206413	122.7703537	124.6639028	137.7629713	129.3069076	112.8647187	107.3967949	100.1756669	90.16420132	89.0295004	151.1367644	102.3479528	102.2837229	124.9774871	91.69060049	136.2446354	118.2138404	154.0449031	139.2725631	109.1692438	97.13506978	114.5509025	103.2967685	92.81019682	89.2472547	106.1727093	116.7002689	99.43249611	127.2438638	98.28695399	78.89671009
Rv0611c	146.6800388	113.3821367	109.9579989	82.44894811	106.2559507	135.6843403	109.6662823	151.4860902	154.6858379	214.9670137	92.34347442	0	166.2413463	64.34145658	73.55339065	126.5445236	87.59870868	100.2190024	108.3239814	99.82364157	101.738144	109.9624382	91.26441634	119.6407229	101.3332959	19.27787042	41.55626278	126.2148051	114.4463928	126.2624506	174.8402702	133.1516579	173.3976599	145.0760427	158.1223535	128.1541587	123.4969861	102.6178203	108.5428156	141.1350668	164.4877812	136.3782972	175.5636128	146.4091847	159.8789089	135.9863084	193.1157371	141.6700564	112.2958093	135.7596448	110.0675012	108.283509	122.4540507	133.6144244	166.3372446	145.0535032	130.6154683	176.1838114	166.6271017	136.1778832
Rv0612	12.64483093	18.19098017	17.9931271	18.32198847	20.50553434	30.86657978	54.3478921	91.28007997	51.56194597	75.52895075	30.78115814	45.63213484	74.80860585	96.51218487	36.77669532	21.93438409	17.72831009	22.13169637	14.63837586	14.02480915	29.06804114	39.38953009	47.4574965	57.75759034	65.14283306	9.638935212	20.77813139	131.7024053	135.2548279	105.2187088	36.30562988	21.21938771	19.47049994	16.21968179	15.08587825	26.62357522	22.79128929	11.45732945	16.46435966	16.66949607	28.32845121	26.01954354	27.77277491	44.36641959	37.53678731	28.81294059	21.36686238	21.79539329	22.92814667	17.20896906	20.62364584	20.30315794	15.237495	21.54244079	24.38039992	24.65498638	28.24118233	35.38734673	25.33960533	31.34252866
Rv0613c	3452.31984	3997.280998	3799.881878	3529.914298	1560.906129	1219.229901	1200.506116	1149.740582	1164.58878	1487.339338	2454.797362	2637.537394	2585.052936	1865.902241	2418.067717	3586.440525	3996.864891	3760.300487	3136.841298	1935.423662	1455.63806	1273.594806	1248.497216	1575.957108	1643.047012	2303.705516	2503.764833	2694.411709	2757.117645	2763.744752	2599.196476	2529.351015	2020.890947	2199.56907	2280.20256	2001.731859	2369.764056	2430.946422	2409.284631	1619.163719	1431.957518	1637.436792	1308.296075	890.2861532	1128.884122	2631.402387	2154.39021	2084.947322	2070.82852	2151.885975	2177.812167	2367.989368	2437.9992	2305.810537	1670.843859	1661.335165	1870.978329	1250.603892	845.4213777	804.0979768
Rv0614	23.88468064	12.45957546	13.3282423	10.26031354	2.485519314	1.929161236	7.763984585	7.768517444	7.111992548	0	46.17173721	18.25285394	33.24826927	64.34145658	18.38834766	13.83553458	12.86171516	11.90100654	6.180647585	5.774921413	6.708009493	3.282460841	7.301153307	28.87879517	0	0	0	10.97520044	20.80843506	0	9.07640747	14.32308671	19.83786787	7.659294181	9.498515932	7.219952601	6.360359801	7.47217138	8.537075381	5.556498691	1.827642013	3.588902557	15.87015709	5.915522612	13.90251382	11.5790322	13.22710528	9.589973047	10.16133773	6.501166088	4.259231207	12.11065561	5.263861909	3.846864427	8.257877391	2.876415077	5.883579651	6.023378167	3.071467312	6.484661103
Rv0615	58.16622227	79.99047443	80.96907194	70.35643572	105.6345708	149.1884689	123.2532553	178.6759012	165.3538267	226.5868522	146.2105012	127.7699776	83.12067317	64.34145658	119.5242598	56.69194658	76.47506314	83.72462494	101.1674421	126.2232823	143.1042025	136.2221249	222.6851759	99.01301201	159.2380364	134.945093	41.55626278	54.87600221	156.0632629	112.2332894	61.62402967	55.17040805	76.04516016	56.76888628	63.13719414	53.24715043	39.22221877	51.30891014	56.10078108	70.01188351	93.20974269	45.7585076	78.35890064	99.08500376	91.7565912	56.81804172	59.62372074	51.43712816	59.66529076	60.04018093	76.66616173	66.96480163	61.78111609	68.73064442	64.4900901	68.21212898	75.8981775	100.8915843	103.6620218	117.8046767
Rv0616c	4.495939885	1.245957546	2.665648459	1.832198847	0.621379828	0.643053745	0	3.884258722	5.333994411	0	7.695289535	0	0	16.08536415	0	5.399233007	3.12852531	1.25273753	0	1.649977547	2.236003164	0	0	0	7.238092562	9.638935212	0	0	0	0	2.388528282	5.304846928	2.571575464	1.802186866	4.469889851	7.219952601	4.770269851	2.988868552	0.609791099	0	0.913821007	1.794451279	0.991884818	1.478880653	0	2.962078005	2.645421057	4.577032591	3.126565455	2.676950742	1.569190445	1.06858726	0.554090727	1.282288142	1.572929027	0	0	1.505844542	0	2.161553701
Rv0616A	34.28154163	37.62791788	36.31946025	26.75010316	26.71933262	30.86657978	61.14137861	50.49536339	40.89395715	98.7686279	15.39057907	54.75856181	8.312067317	16.08536415	36.77669532	39.81934343	23.29013286	26.51627772	26.02377931	32.99955093	31.3040443	55.80183429	94.914993	49.50650601	14.47618512	48.19467606	31.16719709	32.92560133	0	21.04374177	32.96169029	55.17040805	45.55362251	57.66997971	62.01972168	45.5759508	51.94293838	45.8293178	46.3441235	28.8937932	53.9154394	39.47792813	53.56178018	50.28194221	55.61005527	44.70044989	55.14685433	43.80874051	53.67270697	62.71713167	47.97239359	50.93599273	57.34839027	43.59779683	50.72696112	49.72088919	47.65699518	65.50423757	86.76895157	81.05826379
Rv0617	72.7780269	62.54706879	63.3091509	69.98999595	60.89522319	63.6623208	65.99386897	48.55323403	104.9018901	81.33887003	53.86702674	63.88498878	33.24826927	64.34145658	64.35921681	62.76608371	64.65618974	47.39523656	45.54161379	86.6238212	79.37811233	119.8098207	113.1678763	45.38096384	101.3332959	96.38935212	124.6687883	38.41320155	31.21265259	42.08748354	68.31190885	78.51173454	90.7398771	104.9773849	100.5725216	85.2856901	93.28527708	95.14564891	81.71200722	67.78928404	63.96747047	55.62798964	113.0748693	112.3949296	116.7811161	74.05195011	92.79323091	104.1819799	108.9086967	110.137402	93.70308655	89.76132985	91.70201536	77.19374616	76.2870578	76.43045777	75.8981775	93.36236159	148.1982978	131.8547758
Rv0618	91.04278268	82.73158103	92.96449001	76.95235157	49.08900645	50.15819214	40.76091907	56.32175147	46.22795156	63.90911217	46.17173721	136.8964045	91.43274049	64.34145658	64.35921681	110.3468246	70.56562644	89.15315424	76.44485171	72.59901205	60.37208544	49.23691261	29.20461323	53.63204817	57.90474049	57.83361127	83.11252556	65.85120265	52.02108764	35.07290295	79.29913895	103.4445151	68.33043377	68.03255419	71.51823761	56.4058797	58.83332816	47.82189683	41.46579471	33.33899215	24.67316718	36.78625121	41.65916237	35.49313567	26.41477625	100.7106522	87.29889487	78.02750797	79.98796622	82.985473	58.73255664	42.38729465	59.28770782	66.67898339	41.28938696	37.80431245	39.41998366	44.42241398	37.62547458	54.03884252
Rv0619	4.776936128	6.478979237	6.997327205	5.86303631	3.106899142	4.501376218	9.704980731	13.59490553	8.889990685	17.42975786	15.39057907	18.25285394	0	0	0	9.786109826	8.690348084	3.131843826	3.578269655	4.124943867	2.236003164	4.923691261	0	4.125542167	0	0	31.16719709	27.4380011	10.40421753	14.02916118	4.299350907	12.20114793	5.877886776	5.857107315	3.911153619	3.158729263	3.180179901	3.985158069	3.048955493	1.111299738	0	0	1.983769636	4.436641959	2.780502764	8.347674376	8.343251024	5.448848322	2.605471212	5.736323018	4.259231207	6.055327807	3.047499	5.385610197	2.752625797	3.698247957	1.765073895	0	4.607200968	1.08077685
Rv0620	2.247969943	1.744340564	3.332060574	3.664397694	0	5.787483709	13.58697302	3.884258722	8.889990685	46.47935431	53.86702674	45.63213484	16.62413463	32.17072829	36.77669532	1.687260315	1.390455693	1.879106295	0.975891724	0.824988773	14.53402057	6.564921682	18.25288327	20.62771084	43.42855537	38.55574085	0	10.97520044	72.8295227	42.08748354	1.433116969	0.530484693	1.10210377	2.252733583	0.558736231	2.256235188	1.59008995	0.996289517	0	2.222599477	0.913821007	3.588902557	0	4.436641959	5.561005527	3.231357823	4.476866403	1.52567753	2.866018334	0	4.259231207	0.712391507	1.108181455	0	4.325554824	0.41091644	1.17671593	1.505844542	3.071467312	2.161553701
Rv0621	55.63725608	92.94843291	137.9473078	128.9867988	162.1801352	147.2593077	108.6957842	157.3124782	163.5758286	249.8265294	215.468107	219.0342472	157.929279	386.0487395	174.6893028	78.62633067	135.2218162	138.6362867	148.0102448	148.4979792	157.6382231	123.0922815	156.9747961	193.9004819	101.3332959	125.3061578	145.4469197	252.4296102	260.1054382	203.4228371	83.1207842	76.92028046	63.18728284	73.88966151	72.63571007	74.4557612	67.84383788	95.64379366	111.5917711	124.4655707	121.5381939	140.8644254	239.0442412	171.5501558	241.9037404	83.74602358	63.28661143	68.43753493	62.5313091	66.54134701	84.06377382	83.70600204	97.519968	98.99264458	143.923006	172.9958211	188.2745488	266.5344839	246.4852518	293.9713033
Rv0622	24.16567688	46.59881221	51.64693889	54.59952564	64.62350216	37.94017098	34.93793063	48.55323403	26.66997205	11.61983858	23.0858686	73.01141574	16.62413463	32.17072829	45.97086915	23.28419234	37.88991765	51.15344915	64.08355654	54.44925904	45.83806487	47.59568219	29.20461323	33.00433734	43.42855537	96.38935212	62.33439417	54.87600221	124.8506103	42.08748354	28.18463372	14.8535714	11.0210377	19.82405553	25.14313041	29.33105744	30.21170906	36.36456738	31.70913713	62.23278534	74.93332255	53.83353836	117.0424086	106.479407	98.70784811	17.77246803	14.8550567	15.03882137	20.32267546	26.76950742	17.26109489	30.27663904	40.72566846	35.1346951	60.95099979	56.29555223	64.1310182	131.0084751	133.6088281	145.9048748
Rv0623	31.75257544	32.14570468	44.98281775	56.43172448	100.0421524	130.5399103	191.1881204	155.3703489	192.0237988	476.4133816	500.1938198	292.045663	540.2843756	209.1097339	367.7669532	34.75756248	35.45662018	42.17549685	51.72226137	91.57375384	135.2781914	177.2528854	193.4805626	226.9048192	542.8569421	481.9467606	540.2314162	460.9584186	312.1265259	420.8748354	101.7513048	70.55446414	78.61673563	89.20824987	92.19147817	77.16324343	72.61410773	73.72542428	80.49242502	100.0169764	77.67478557	61.90856911	109.10733	122.7470942	94.53709396	88.59306032	95.84563982	91.32269788	97.44462334	71.8952485	69.49271969	71.95154218	95.58065046	83.34872924	82.57877391	85.059703	90.01876867	93.36236159	164.3235012	166.439635
Rv0624	31.19058296	44.60528013	41.31755111	41.04125417	49.08900645	68.80675076	80.55134007	95.16433869	62.22993479	122.0083051	61.56231628	36.50570787	74.80860585	0	73.55339065	27.3336171	37.88991765	43.42823438	39.03566896	61.04916922	60.37208544	90.26767312	51.10807315	115.5151807	101.3332959	115.6672225	103.890657	49.38840199	41.61687012	42.08748354	133.2798781	76.38979577	113.5166884	104.0762915	101.6899941	118.2267238	84.80479735	94.14935939	94.51762029	76.67968194	72.19185953	47.55295888	104.1479059	124.2259749	129.2933785	134.6399093	104.1888908	106.3615193	109.690338	85.66242374	93.70308655	102.584377	94.472469	89.76016995	79.82614811	69.85579474	90.01876867	94.86820614	135.9124286	142.6625443
Rv0625c	284.9301902	205.084612	196.2583678	206.3055902	132.3539035	145.9732002	98.02030539	124.2962791	128.0158659	116.1983858	176.9916593	219.0342472	224.4258176	176.9390056	91.94173831	290.5462262	280.5244361	266.4155148	199.0819117	221.0969912	211.302299	203.5125721	211.7334459	226.9048192	275.0475173	308.4459268	207.7813139	296.3304119	187.2759155	182.3790953	353.5021857	326.2480861	206.8281409	214.9107838	171.532023	196.7437084	145.2282155	137.4879534	163.4240144	123.3542709	74.93332255	96.0031434	73.39947655	94.6483618	112.6103619	381.0309433	264.3386117	239.3134183	186.8122859	175.9139059	170.3692483	150.6708037	155.422449	141.0516956	99.09452869	87.52520164	84.13518902	100.138662	66.03654721	60.52350363
Rv0626	134.8781966	86.71864518	91.29845972	106.6339729	49.71038628	58.51789083	61.14137861	81.56943317	110.2358845	75.52895075	38.47644767	54.75856181	116.3689424	80.42682073	73.55339065	126.8819757	90.72723399	82.88946659	67.6618262	78.37393346	62.6080886	96.83259481	83.96326303	140.2684337	79.61901818	77.1114817	41.55626278	115.2396046	31.21265259	56.11664472	169.1078023	158.6149232	130.7829808	148.2298697	130.7442781	124.5441824	120.3168062	99.13080698	133.5442506	90.0152788	70.36421752	93.31146649	88.27774882	85.77507788	65.34181495	164.5299692	162.591648	132.9518991	147.4696706	139.5838601	131.1394872	117.9007944	124.947459	123.8690345	80.61261263	78.48503997	77.6632514	61.73962622	78.32241646	57.28117308
Rv0627	111.2745122	101.6701357	102.2942596	114.6956478	36.04003005	54.65956836	38.81992293	64.09026892	58.67393852	75.52895075	61.56231628	82.13784271	91.43274049	96.51218487	91.94173831	127.5568798	103.9365631	83.72462494	84.90257999	77.54894469	41.36605854	67.29044724	54.75864981	70.13421684	28.95237025	0	83.11252556	76.82640309	62.42530517	91.18954767	170.5409193	175.0599486	161.2745184	157.6913508	161.4747709	152.0702517	146.8183054	127.0269135	131.1050862	92.23787828	100.5203107	104.9753998	86.29397919	146.4091847	94.53709396	154.5666159	156.893818	163.2474957	160.4970267	131.5530079	149.9697725	144.6154759	142.9554076	137.7177465	99.09452869	108.4819401	94.13727442	81.31560526	66.80441404	52.95806567
Rv0628c	379.3449278	640.67137	901.6555913	846.4758673	2165.508702	2126.578736	2652.371234	2342.208009	2567.42931	6321.192186	8580.247831	10449.75888	8395.18799	6096.353011	7392.11576	415.4034895	873.9014033	1067.749955	1314.200855	1828.175122	2162.21506	2571.808069	3340.277638	4121.416625	7382.854413	9031.682294	9869.612411	10108.15961	10778.76936	6888.318139	454.7757848	457.8082899	361.8574046	431.1732077	435.2555242	369.1200767	430.3843465	512.0928119	534.7867935	540.0916728	646.0714518	737.5194755	1139.675656	1035.216457	1256.787249	495.2055864	394.9817131	400.5993287	371.0191006	432.5187556	439.8216646	454.1495855	528.3255085	531.1237485	656.6978687	759.7844969	987.2646655	1119.595417	1789.897576	1776.797142
Rv0629c	98.62968124	123.1006055	149.6095198	161.2334985	292.0485194	333.7448939	353.2612986	485.5323403	451.6115268	790.1490232	654.0996104	1122.550517	897.7032702	691.6706583	910.2232092	91.44950906	128.6171516	171.8338312	169.1545655	175.7226087	405.8345743	503.8577391	522.0324615	618.8313251	911.9996628	819.309493	696.0674016	1245.68525	1113.251276	708.4726396	133.7575838	146.4137752	148.4166411	137.4167485	184.3829563	174.6326035	186.5705542	186.3061397	174.4002542	116.6864725	72.19185953	73.57250242	69.43193728	131.6203781	70.90282047	126.8307946	123.31732	136.0032541	138.6110685	167.8830537	165.6616769	198.4010346	193.9317545	141.3081533	109.3185674	96.56536331	97.07906425	81.31560526	110.5728232	118.8854536
Rv0630c	107.0595685	131.5731168	142.9453986	182.8534449	82.64351719	53.37346087	54.3478921	29.13194042	30.22596833	162.6777401	192.3822384	118.6435506	232.7378849	353.8780112	55.16504298	95.49893382	136.264658	130.9110719	114.1793317	90.74876506	50.3100712	50.87814303	54.75864981	49.50650601	101.3332959	144.5840282	290.8938395	257.9172104	239.2970032	329.6852877	105.0952444	150.6576528	137.0282355	150.4826033	191.0877911	188.6212617	197.7011838	213.2059567	240.867484	152.2480641	99.60648973	91.51701521	54.553665	51.76082286	63.95156356	139.7562258	141.0212917	147.1189047	167.0107047	160.6170445	206.2364584	249.6932231	239.6442395	193.3690518	99.48776095	110.1256058	86.48862088	65.50423757	52.98281114	69.16971843
Rv0631c	93.57174887	105.1588169	154.2744046	178.0897279	72.70143993	61.73315956	70.84635934	108.7592442	88.89990685	92.95870861	261.6398442	273.792809	132.9930771	144.7682773	220.6601719	90.43715287	107.4127023	117.7573278	124.2635462	117.1484058	68.19809651	103.3975165	91.26441634	144.3939759	202.6665917	183.139769	249.3375767	87.80160354	405.7644836	217.4519983	133.2798781	140.0479589	137.3956034	147.779323	154.7699361	156.131475	168.5495347	127.5250582	121.9582197	132.2446689	112.3999838	101.3864972	75.38324619	65.07074874	77.85407738	133.56279	112.9391297	121.6182946	147.9907649	144.9377616	161.8507859	167.0558083	143.5094984	127.9723566	119.9358383	110.1256058	87.07697884	72.28053801	46.83987651	64.84661103
Rv0632c	1040.810083	980.8177799	924.9800153	917.9316223	510.1528392	560.0998123	405.6681946	394.2522603	488.9494877	255.6364487	100.038764	127.7699776	216.1137502	96.51218487	266.6310411	1123.377918	1155.121067	1042.277625	923.8441654	707.0153787	541.1127658	420.1549876	346.8047821	321.792289	202.6665917	327.7237972	249.3375767	170.1156069	228.8927856	294.6123848	845.5390117	818.537881	780.6568374	722.2263866	680.5407297	717.4827897	653.5269696	874.7421962	879.9285553	590.100161	625.0535686	602.038404	605.0497391	508.7349447	547.7590444	774.7180381	754.351989	740.607464	773.3038558	768.2848629	690.2196256	819.6064285	772.9565646	858.62014	650.0129204	638.5641472	692.497325	567.7033923	472.2380993	487.4303596
Rv0633c	129.2582717	131.3239253	138.2805138	117.9936057	98.79939273	98.38722305	100.9317996	87.39582125	97.78989753	116.1983858	53.86702674	36.50570787	16.62413463	144.7682773	36.77669532	128.906688	119.9268036	135.922022	122.63706	108.8985181	71.55210126	73.85536892	76.66210973	70.13421684	72.38092562	19.27787042	145.4469197	65.85120265	62.42530517	70.1458059	157.6428666	152.2491068	149.1513769	155.4386172	126.8331245	125.8979235	129.8573459	115.0714393	100.6155313	90.0152788	99.60648973	88.82533829	135.8882201	122.7470942	76.463826	142.7183039	140.4108099	153.0036609	146.9485764	123.1397341	134.7262082	129.6552542	121.6229146	109.763865	120.3290706	117.9330182	107.0811497	123.4792524	106.7334891	116.7238999
Rv0634c	362.204157	417.8941608	442.8308503	389.5254748	396.4403306	410.2682896	393.0517196	384.5416135	362.7116199	488.0332202	246.2492651	173.4021124	191.1775483	160.8536415	119.5242598	393.4691054	472.7549358	534.2925567	484.6928896	421.5692632	474.0326708	364.3531533	445.3703517	375.4243372	376.3808132	462.6688902	166.2250511	115.2396046	114.4463928	140.2916118	355.4130083	333.1443871	299.7722256	259.5149087	283.2792693	290.6030922	305.8273004	337.7421464	322.5794912	325.6108233	307.0438583	255.7093072	300.5410999	226.2687399	280.8307791	388.5707782	333.730041	306.4432296	326.9866371	316.2626091	290.0760622	312.7398715	307.2433083	354.9373578	313.0128763	332.8423161	299.4742043	318.4861206	291.7893947	344.7678153
